Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1978-08-31,45.30501339,49.693085541,38.05443224,48.712843976,29.122961714,29.989775236,33.37996093,31.765602887,38.770068903,33.937765456,32.955609698,44.895177029,37.87138253,43.426948074,48.741560574,48.06234419,42.182152042,50.336225759,35.419336556,35.54762994,19.573998114,32.166160583,36.857688491,49.438146798,41.999375515,42.818364052,42.729480614,43.625793256,31.243721407,27.331577122,41.956933686,26.21121447,35.189845572,57.161053452,41.474643367,55.14048283,35.82146716,37.893150758,28.86985935,37.697635103,46.476973921,41.490224728,46.121997018,37.622135009,35.550812251,35.787639347,30.448179411,57.10149586,40.437781485,50.87277927
1978-09-30,45.870842009,50.028989695,38.75952087,49.042961987,29.527376357,30.400292038,33.697976009,31.721164154,39.202996249,34.129080434,33.57341246,45.230792978,38.187812428,43.512923041,49.107442854,48.328977185,42.721942751,51.043649868,35.894163146,35.933447447,19.723784921,32.680644804,37.378072699,49.722847315,42.571311051,43.308171963,42.740814174,44.163263319,31.604718919,27.741334924,42.288638978,26.563806629,35.552608006,57.294341369,41.870277637,55.857506179,36.396925111,37.650907291,29.340537359,38.074874469,46.627512316,41.674770429,46.435509601,38.138243295,36.032540834,36.082265364,30.833887071,57.895705153,40.660306969,51.366760891
1978-10-31,46.243089102,50.541197758,39.636760682,49.351020621,30.004824531,30.810517229,34.02080891,31.689679175,39.75725038,34.259032284,34.336681816,45.639566601,38.484755705,43.75584158,49.63163615,48.666375776,43.170722535,51.834898274,36.358436034,36.271394263,19.796209915,33.219774258,37.792639851,50.030959644,43.008316385,43.766225585,42.824341263,44.774896113,31.929753191,28.099740074,42.653838449,26.816827068,35.898627394,57.471082659,42.096554737,56.575052222,36.913105211,37.43812438,29.890503455,38.457052356,46.601268673,41.870733312,46.810383975,38.567260265,36.481546978,36.261726561,31.15362587,58.778482936,40.819958685,51.954570741
1978-11-30,46.546589305,51.25213889,40.574163604,49.698884274,30.391736823,31.37464406,34.473939152,31.763670097,40.224044628,34.444478734,35.087031316,46.09965402,38.519166902,44.219798672,50.156468859,49.15743579,43.557130717,52.731320049,36.72513856,36.622814341,19.976787908,33.706818714,38.122480982,50.512745016,43.269394068,44.186832627,43.043602212,45.505803991,32.273345274,28.391764641,43.105382949,26.955913969,36.263599477,57.688938909,42.355053448,57.522084114,37.507146251,37.901840678,30.40673564,38.822307798,46.421804645,42.102304518,47.51861425,39.042514272,36.867959495,36.563140973,31.456229219,59.561427447,40.963804693,52.631430654
1978-12-31,46.853154753,52.010840208,41.30083951,50.16508442,30.673462921,31.972582913,35.005809822,31.933674424,40.59364735,34.821740956,35.732752126,46.676503556,38.353085639,44.863243268,50.572391046,49.519813064,43.837902701,53.547782743,37.008169153,36.918461041,20.275728626,34.314976312,38.312860667,51.143721625,43.448198312,44.574578969,43.453622207,46.240564178,32.562651856,28.628213849,43.624579204,27.081532482,36.639369097,57.964588864,42.856529769,58.57456241,38.045998831,38.871458394,30.86033338,39.14996433,46.12732663,42.394436358,48.335494073,39.561885512,37.228625869,36.960143976,31.840172435,60.188559239,41.35771426,53.365547665
1979-01-31,47.099515882,52.766394966,41.929396504,50.618861856,30.97490664,32.493818231,35.420956701,32.158177199,41.073058223,35.331522267,36.621233393,47.206732005,38.45137183,45.47786771,50.874427368,49.683425884,43.990366484,54.420588615,37.207284816,37.112839326,20.558609147,34.867539849,38.451479002,51.803535136,43.872202279,44.82250036,44.048820437,46.836055456,32.785870605,28.777105032,44.163266542,27.128908086,36.865759088,58.209280018,43.388806202,59.497600967,38.366017467,39.638568454,31.214365154,39.361627921,45.827077002,42.647740496,48.769003585,40.012831211,37.559058454,37.298174404,32.290097224,60.674448721,41.744899692,54.12770481
1979-02-28,47.260256772,53.525350673,42.441326912,51.160934678,31.345478606,32.838923695,35.685989595,32.456301193,41.658484913,35.806479068,37.801890272,47.681457087,38.792057735,46.07267018,51.057159958,49.735524579,44.096954226,55.052422284,37.317921213,37.287061786,20.851937283,35.328329877,38.742039908,52.409900733,44.820220904,44.939294628,44.729508073,47.41620465,33.031649327,28.978702439,44.836044673,27.091074529,37.118554948,58.469637357,43.785886631,60.055474691,38.565024408,40.102540925,31.541274424,39.488823291,45.655356356,42.834804684,49.365724022,40.352806105,37.822393092,37.539720636,32.589066654,60.870065863,42.025767895,54.968850954
1979-03-31,47.433593146,54.343675213,43.040473688,51.68860439,31.781311445,33.045054764,35.954422881,32.674996241,42.442022383,36.150684107,39.063970027,47.877104406,39.334044529,46.480426473,51.202822131,49.92596517,44.339753526,55.602810121,37.222563791,37.481380265,21.109424798,35.493412286,39.147161757,52.868004452,46.154775277,44.940960837,45.46328278,48.165658453,33.468771915,29.246987985,45.541355227,27.161126899,37.486858063,58.536784007,44.012478901,60.235149382,38.630385648,40.352536054,31.768850433,39.646076676,45.63802166,42.828353885,50.20875703,40.563904732,37.94498861,37.745997853,32.907908394,60.867416826,42.236761367,55.966179232
1979-04-30,47.698645263,55.203373679,43.907747257,52.220297129,32.303196392,33.289081021,36.347126175,33.005175657,43.67910915,36.32769607,40.125326098,47.933527521,39.95641825,46.868023191,51.390318121,50.398558189,44.916091536,56.160551968,36.932008168,37.715084034,21.323894142,35.650200556,39.594301556,53.417770479,47.579243994,44.870124303,46.031494738,49.056359591,33.916139597,29.469718009,46.11280444,27.283850967,37.818455456,58.506964309,44.316209464,60.411228346,38.729455883,40.386603623,31.947538055,39.814785761,45.818056787,43.022711134,51.467969364,40.874333791,37.930072706,37.937848536,33.389686379,60.834774143,42.469882163,57.111994693
1979-05-31,48.068188368,55.880465391,44.88698215,52.747903566,32.894805823,33.553682556,36.847216711,33.359915977,44.044310137,36.434746261,40.931081073,47.811679624,40.096984495,47.197982173,51.66967408,50.944267779,45.593025933,56.858862131,36.509273418,38.280000504,21.63493452,36.134546437,40.00713586,54.121892876,47.98994145,44.795893818,46.626238295,49.950719078,34.399698728,29.75803775,46.566178183,27.359994476,38.25441271,58.583932468,44.695171189,60.776500024,38.991081776,40.47398932,32.097464796,40.043131273,46.184894385,43.367294994,52.140517191,41.308891305,37.886631197,38.249877024,33.89102824,60.805215598,42.658956729,58.270019046
1979-06-30,48.515052,56.101777555,45.653679922,53.324088154,33.401755861,33.885656471,37.338195111,33.78830876,43.449903285,36.618036686,41.52731075,47.825830919,39.789084489,47.483209018,52.187978168,51.403692321,46.058185851,57.542272154,36.078630869,38.974926685,21.93482751,36.76395712,40.360229167,54.827223272,47.50239847,44.773868983,47.220651197,50.747179169,34.815113971,30.199001284,46.953651656,27.456801687,38.701903448,58.727061617,44.870834244,61.342228945,39.348762984,40.80151857,32.300615296,40.405704335,46.656259599,43.789580933,52.233412637,41.782665042,37.815671539,38.565218838,34.323228734,60.786682858,42.685554157,59.357782096
1979-07-31,48.94787881,55.976475787,46.184697424,53.854243307,33.771392638,34.250171752,37.672602766,34.222502534,43.577036225,36.909203138,41.944311771,48.12224517,39.885923793,47.749084584,52.754380175,51.715962944,46.264226811,58.069417971,35.841962429,39.550189657,22.195631721,37.110074607,40.787479204,55.279390803,47.176751961,44.769594358,47.724212399,51.37480371,35.164099903,30.707630187,47.316270715,27.701316775,39.134364965,58.920440882,44.949602202,62.125443553,39.74295542,41.096584814,32.56013815,40.968002597,47.188529507,44.211464894,52.717880927,42.142568408,37.772335697,38.901279658,34.602883024,60.888128397,42.684927738,60.314854081
1979-08-31,49.317775841,55.798716701,46.631178522,54.383830336,34.368149418,34.568372783,38.002096365,34.684386178,44.352262849,37.252571313,42.41591157,48.595422964,40.221448649,47.963962977,53.07925525,51.916362989,46.245063705,58.514926851,35.775524515,39.811981382,22.340812445,37.263830052,41.288033588,55.269608422,47.148925531,44.841001157,48.094300967,51.831024576,35.412091467,31.178688957,47.701183669,27.989201403,39.500618874,59.160916252,45.251406035,62.93530738,40.158479285,41.169705287,32.932116827,41.615205017,47.56846737,44.601249139,53.425060513,42.378547069,37.780458108,39.207294001,34.783578324,61.247133796,42.854552482,61.150656969
1979-09-30,49.611824272,55.76803512,47.270280627,54.854995899,34.978764963,34.857533821,38.253922494,35.021300778,45.34387701,37.616702172,43.08618622,49.196002671,40.592834637,48.127111727,53.174245676,52.166800738,46.31115566,58.930657924,35.814159184,39.877223303,22.427922204,37.52705269,41.723885009,54.695101149,47.385833528,44.991258289,48.2466294,52.098610557,35.573850651,31.546698897,48.150490005,28.255555984,39.749622694,59.426198511,45.722489874,63.698246384,40.651382792,41.213736175,33.257682247,42.104436724,47.844117617,44.99167052,53.958117212,42.53181818,37.964555736,39.4467747,35.023664101,61.790960041,43.184181902,61.599246767
1979-10-31,49.727155896,55.890890122,48.002454571,55.173688421,35.439132045,35.223958493,38.464138604,35.221659347,46.050495746,38.079523627,43.850484027,49.853682977,40.858294203,48.284692181,53.309418576,52.556406022,46.418231907,59.240525861,35.974418619,39.9113335,22.483413311,37.635983068,41.980105315,53.682080928,47.854052134,45.175960421,48.327288137,52.204359298,35.616077548,31.887109689,48.73921549,28.448189087,39.853120104,59.76227043,46.098782946,64.482521062,40.997046602,41.42723248,33.521149066,42.481299249,48.189698029,45.296617534,54.495822908,42.615982863,38.267157266,39.735712137,35.425345687,62.26731795,43.516551058,61.831539492
1979-11-30,49.756974424,56.154487004,48.678644848,55.216043699,35.875274963,35.754156326,38.481635757,35.460151281,46.435883156,38.608862358,44.609729375,50.462939304,40.879014981,48.442099118,53.394570103,52.977890138,46.54170409,59.559782188,36.163514341,40.175936835,22.552384857,37.588967929,42.121638525,52.705819396,48.308627412,45.419129421,48.467795729,52.298950192,35.636180364,32.303973013,49.48796482,28.647826663,40.011149545,60.151215969,46.07962978,65.442512514,41.288780945,41.903607921,33.689354515,42.825671105,48.687693409,45.566230039,55.312389441,42.773240905,38.61821154,40.178646324,35.921033016,62.438739232,43.728334113,61.99946455
1979-12-31,49.769644574,56.364525824,49.084682653,55.070282542,36.293659755,36.238119952,38.329585378,35.814011632,46.718260934,39.157824826,45.252716156,51.060134884,40.705749574,48.57275981,53.411056715,53.36476229,46.692252666,59.95067781,36.384506219,40.64100139,22.671117994,37.813644363,42.207161378,52.199914109,48.59451674,45.745151664,48.739892095,52.486374512,35.594796377,32.864693054,50.314336697,28.851433505,40.324366823,60.587460457,45.983848377,66.531680138,41.473462493,42.61835291,33.825370931,43.126022041,49.311368947,45.850804668,56.441074648,42.971796004,38.992730529,40.670820914,36.375719918,62.303172707,43.931373059,62.167847323
1980-01-31,49.808742781,56.449407154,49.398448007,54.711445197,36.664042055,36.540302555,38.183090849,36.287260644,46.951632208,39.608006079,45.977588478,51.508570714,40.629961293,48.552105851,53.396832413,53.734566272,46.86450954,60.721898888,36.626133503,41.052275011,22.812858761,38.069989038,42.286772661,52.269195662,48.982884278,46.095850099,49.092562364,52.710781665,35.518143074,33.477672925,50.954757901,28.943392336,40.49062321,61.02994995,46.051266959,67.406402652,41.483175053,43.194817593,33.898898066,43.267541785,49.968069672,46.04163459,57.081770499,43.111712117,39.339436024,41.166460673,36.784419855,62.08493563,43.918592624,62.288730733
1980-02-29,49.888285205,56.348256587,49.649368927,54.445971205,37.079479914,36.694664725,38.158068225,36.912838626,47.385982754,39.977988278,46.772350793,51.894824977,40.709042854,48.456843743,53.265646914,53.954062533,47.077089806,61.476520673,36.913054616,41.308287653,23.064872874,38.27520028,42.459800498,52.701660153,49.828018383,46.453726121,49.453206193,53.011796809,35.512903993,34.031474389,51.283793598,29.006132874,40.451507377,61.612842451,46.226545924,67.733501794,41.494106213,43.514958806,34.047493918,43.205838793,50.543122329,46.17022704,57.452863578,43.25478598,39.632313859,41.663485342,37.000649735,61.823183176,43.760147043,62.314354486
1980-03-31,50.002969416,56.039527802,49.879314095,54.427658036,37.492364829,36.805791261,38.251500101,37.476804869,48.32997076,40.27848107,47.600972909,52.077035281,40.938330688,48.246942791,53.118871294,53.965749383,47.329975815,62.068212123,37.111084431,41.49417926,23.382763577,38.21565383,42.79922859,53.08603742,51.244293259,46.786624773,49.906420865,53.409324452,35.76586407,34.496076602,51.266134886,29.152871443,40.317477528,62.07081074,46.256234974,67.662398067,41.505672696,43.511035841,34.246066838,43.200451611,50.9025999,46.174161607,57.794492362,43.362679777,39.859905753,42.190794526,37.153684028,61.658077797,43.514703844,62.263838211
1980-04-30,50.08319113,55.608046475,50.119339241,54.696268348,37.811282273,37.022536927,38.374994465,38.132707402,49.62889706,40.516065714,48.406868102,52.290500197,41.173045377,48.151048882,53.122531079,53.803024542,47.634860431,62.178834078,37.221151393,41.613712543,23.644498495,38.05228288,43.222112511,53.212091713,52.90485371,47.080947188,50.263206276,53.842310873,36.101293242,34.77666543,51.097777793,29.301694103,40.201715105,62.323764811,46.203580812,67.47042756,41.593211916,43.263062458,34.517568962,43.41298056,51.057432442,46.371516627,58.651353028,43.56560154,40.0521715,42.643281497,37.360403395,61.645903432,43.344427657,62.114739553
1980-05-31,50.147965754,55.153424484,50.529170507,55.093545479,38.019053845,37.331041884,38.499728886,38.722112704,50.007431174,40.724086039,49.132808098,52.355132663,41.111508537,48.185961538,53.211655841,53.62207363,47.826156316,61.969441366,37.318392741,41.876375065,23.888373726,37.985309533,43.513818568,53.006784987,53.328224885,47.374071761,50.627710243,54.378014204,36.555440436,34.860368265,51.041595155,29.474043295,40.404221087,62.403303619,46.122545005,67.336300663,41.777553008,43.055392701,34.779938125,43.761465124,51.04453909,46.610644298,59.001606697,43.95376544,40.309181736,42.965785834,37.510738135,61.768171385,43.337979377,61.887718587
1980-06-30,50.410788771,54.729059891,51.122236452,55.636207685,38.264600411,37.731605767,38.581486952,39.274547443,49.529734399,40.93291544,49.807153092,52.38198139,40.446660464,48.484428753,53.348312759,53.711205575,47.937424238,61.697874761,37.431215961,42.164324966,24.091412841,38.089295662,43.61513552,52.824431499,52.244204636,47.746231236,50.840370378,55.015625055,36.972365609,34.736095057,51.189286672,29.689901992,40.845244577,62.21620562,46.118865837,67.529731794,42.066631593,43.085276453,34.940422354,44.218917463,50.887506733,46.845648565,58.663855416,44.597637778,40.616244281,43.02966852,37.641355434,62.126418399,43.525818464,61.725953409
1980-07-31,50.970884132,54.521449651,51.934775204,56.106949188,38.638046185,38.144339314,38.620255233,39.728548837,49.601234512,41.207922225,50.443390995,52.505451421,39.80601532,49.036260879,53.411474531,54.138504417,48.153160729,61.579348106,37.604916108,42.480854543,24.364764246,38.245675591,43.75719057,53.073520466,50.973581265,48.139467077,50.858390806,55.584579326,37.292020219,34.535114762,51.472190923,30.020772334,41.469728037,61.786005324,46.38763551,68.200429445,42.413673936,43.381394762,34.892192252,44.825298693,50.742904261,47.020931087,58.742512711,45.322526757,40.997125874,43.180289153,37.837349768,62.827685247,43.950696199,61.72261015
1980-08-31,51.671528928,54.706568871,52.837054167,56.517248035,39.16536438,38.510574489,38.824523878,40.093369585,50.223189597,41.469063688,50.998524561,52.680818401,39.575192053,49.573341117,53.292864144,54.719922019,48.276488331,61.772509233,37.763249301,42.779061377,24.618919048,38.409779572,44.022693394,53.785269823,50.378840364,48.529449452,50.801944554,56.039873001,37.453106882,34.556635097,51.812695747,30.408630249,42.042890822,61.186188836,46.800860332,69.157271832,42.653759963,43.812737737,34.76216903,45.445828861,50.553514917,47.135247078,59.30884836,45.881401508,41.393406073,43.458339743,38.125428758,63.984477326,44.486055735,61.992443411
1980-09-30,52.286071596,55.334120824,53.634928418,56.876659236,39.490948714,38.770091673,38.978209312,40.179938372,51.084703619,41.706312777,51.405388738,52.837805912,39.76955139,49.847947424,53.112040121,55.233186815,48.345871015,62.192435179,37.905175829,43.164881142,24.761168313,38.70598156,44.302910688,54.73057081,50.298421176,48.898245707,50.702884419,56.451474691,37.503422902,34.790930974,52.209959137,30.775050396,42.456437889,60.607881718,47.134003457,70.007609482,42.804129628,44.155517541,34.522113684,45.848836188,50.361586986,47.303954517,60.072751651,46.140289973,41.834584896,43.697666881,38.390841991,65.575093083,44.8446089,62.249706834
